DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.20 16:11:13 813,TFT_SIDE5.46,0,RETRY,-0.3458,-0.4109,-0.5402,-0.4233,0.0656,0.00934,True,748.843628772443,510.986717631413,.\Image\Alignment\2017\01\20\16.11.13 813\Head1.jpg,True,750.320732496187,494.063233379156,.\Image\Alignment\2017\01\20\16.11.13 813\Head2.jpg,True,784.531427298134,493.933591645977,.\Image\Alignment\2017\01\20\16.11.13 813\Head3.jpg,True,769.10172635806,484.468279936579,.\Image\Alignment\2017\01\20\16.11.13 813\Head4.jpg
2017.01.20 16:11:15 681,TFT_SIDE5.46,0,RETRY,0.0223,0.0811,0.0811,0.0228,0.0015,0.00365,True,640.502340832841,485.676738887877,.\Image\Alignment\2017\01\20\16.11.15 681\Head1.jpg,True,624.797837856642,483.141016888872,.\Image\Alignment\2017\01\20\16.11.15 681\Head2.jpg,True,624.807184062502,479.614343338784,.\Image\Alignment\2017\01\20\16.11.15 681\Head3.jpg,True,640.381895984639,475.081708908881,.\Image\Alignment\2017\01\20\16.11.15 681\Head4.jpg
2017.01.20 16:11:17 523,TFT_SIDE5.46,0,RETRY,-0.0003,0.0001,-0.0013,0,0.0007,0.00016,True,640.361737352851,480.422979893889,.\Image\Alignment\2017\01\20\16.11.17 523\Head1.jpg,True,640.153733696834,481.154902904631,.\Image\Alignment\2017\01\20\16.11.17 523\Head2.jpg,True,640.522449924634,481.063946054037,.\Image\Alignment\2017\01\20\16.11.17 523\Head3.jpg,True,640.282588778922,479.967063084944,.\Image\Alignment\2017\01\20\16.11.17 523\Head4.jpg
2017.01.20 16:11:19 241,TFT_SIDE5.46,0,OK,0.0004,0.0003,0.0003,-0.0001,0,0,True,639.897055571781,479.952535048673,.\Image\Alignment\2017\01\20\16.11.19 241\Head1.jpg,True,639.9147685261,480.877144554517,.\Image\Alignment\2017\01\20\16.11.19 241\Head2.jpg,True,639.917289859312,480.960348131754,.\Image\Alignment\2017\01\20\16.11.19 241\Head3.jpg,True,640.024167873155,480.004097820552,.\Image\Alignment\2017\01\20\16.11.19 241\Head4.jpg
2017.01.20 16:11:37 935,TFT_SIDE5.46,90,RETRY,-0.065,-0.0877,-0.2132,-0.1411,0.3116,0.00213,True,660.49533584016,566.713987319369,.\Image\Alignment\2017\01\20\16.11.37 935\Head1.jpg,True,663.219409254041,562.499254772688,.\Image\Alignment\2017\01\20\16.11.37 935\Head2.jpg,True,696.199346196747,562.789398795715,.\Image\Alignment\2017\01\20\16.11.37 935\Head3.jpg,True,680.282585932032,560.58027433792,.\Image\Alignment\2017\01\20\16.11.37 935\Head4.jpg
2017.01.20 16:11:39 791,TFT_SIDE5.46,90,RETRY,-0.0037,0.0133,0.0125,-0.0023,0.0001,-0.00112,True,639.367316479378,478.150889544935,.\Image\Alignment\2017\01\20\16.11.39 791\Head1.jpg,True,636.366181935796,480.250405362741,.\Image\Alignment\2017\01\20\16.11.39 791\Head2.jpg,True,636.570658526697,480.327047088038,.\Image\Alignment\2017\01\20\16.11.39 791\Head3.jpg,True,638.986314063916,481.286816379066,.\Image\Alignment\2017\01\20\16.11.39 791\Head4.jpg
2017.01.20 16:11:41 645,TFT_SIDE5.46,90,RETRY,-0.001,-0.0034,-0.0029,-0.0007,-0.002,0.00025,True,640.629176150962,479.876423690001,.\Image\Alignment\2017\01\20\16.11.41 645\Head1.jpg,True,641.657937852651,480.4138826621,.\Image\Alignment\2017\01\20\16.11.41 645\Head2.jpg,True,641.535931121746,479.728055576563,.\Image\Alignment\2017\01\20\16.11.41 645\Head3.jpg,True,640.537975023861,479.181209223658,.\Image\Alignment\2017\01\20\16.11.41 645\Head4.jpg
2017.01.20 16:11:43 350,TFT_SIDE5.46,90,OK,-0.001,-0.0007,-0.0016,0.0001,0,0,True,640.271582244582,479.978072711827,.\Image\Alignment\2017\01\20\16.11.43 350\Head1.jpg,True,640.189776669278,480.809821912903,.\Image\Alignment\2017\01\20\16.11.43 350\Head2.jpg,True,640.432815209701,480.31649458715,.\Image\Alignment\2017\01\20\16.11.43 350\Head3.jpg,True,639.972729524933,480.202483882707,.\Image\Alignment\2017\01\20\16.11.43 350\Head4.jpg
2017.01.20 16:12:57 905,TFT_SIDE5.46,0,RETRY,-0.3692,-0.1322,-0.2628,-0.4459,0.2514,0.02037,True,774.610006436835,576.552188705395,.\Image\Alignment\2017\01\20\16.12.57 905\Head1.jpg,True,774.720521890443,569.722422442997,.\Image\Alignment\2017\01\20\16.12.57 905\Head2.jpg,True,809.197938257509,515.885406761349,.\Image\Alignment\2017\01\20\16.12.57 905\Head3.jpg,True,794.364755223815,517.977222495406,.\Image\Alignment\2017\01\20\16.12.57 905\Head4.jpg
2017.01.20 16:12:59 717,TFT_SIDE5.46,0,RETRY,0.0278,-0.2174,-0.2175,0.0278,0.0181,0.00395,True,639.555507242171,490.554375917696,.\Image\Alignment\2017\01\20\16.12.59 717\Head1.jpg,True,704.080625277089,486.891435817599,.\Image\Alignment\2017\01\20\16.12.59 717\Head2.jpg,True,704.034438272238,483.665296034994,.\Image\Alignment\2017\01\20\16.12.59 717\Head3.jpg,True,639.550346602997,479.080495565421,.\Image\Alignment\2017\01\20\16.12.59 717\Head4.jpg
2017.01.20 16:13:01 544,TFT_SIDE5.46,0,RETRY,-0.0033,-0.0045,-0.0049,-0.0021,0.0008,-0.00054,True,639.922823937213,479.43954666497,.\Image\Alignment\2017\01\20\16.13.01 544\Head1.jpg,True,639.534395081164,480.358981392703,.\Image\Alignment\2017\01\20\16.13.01 544\Head2.jpg,True,639.646569177391,481.26596528127,.\Image\Alignment\2017\01\20\16.13.01 544\Head3.jpg,True,639.606712417979,481.011853171629,.\Image\Alignment\2017\01\20\16.13.01 544\Head4.jpg
2017.01.20 16:13:03 303,TFT_SIDE5.46,0,RETRY,0.002,0.0038,0.006,0.0003,-0.0003,0.00014,True,639.712379100498,480.122602128446,.\Image\Alignment\2017\01\20\16.13.03 303\Head1.jpg,True,639.604028404656,480.825402179996,.\Image\Alignment\2017\01\20\16.13.03 303\Head2.jpg,True,639.029367776997,480.480365143094,.\Image\Alignment\2017\01\20\16.13.03 303\Head3.jpg,True,640.151451406844,479.722143481368,.\Image\Alignment\2017\01\20\16.13.03 303\Head4.jpg
2017.01.20 16:13:05 022,TFT_SIDE5.46,0,OK,-0.0012,0,-0.0016,-0.0002,0,0,True,640.3327157904,479.989830542572,.\Image\Alignment\2017\01\20\16.13.05 022\Head1.jpg,True,639.989508648779,480.471815684465,.\Image\Alignment\2017\01\20\16.13.05 022\Head2.jpg,True,640.431122398346,480.578027028734,.\Image\Alignment\2017\01\20\16.13.05 022\Head3.jpg,True,640.04606833029,479.993619646224,.\Image\Alignment\2017\01\20\16.13.05 022\Head4.jpg
2017.01.20 16:13:23 744,TFT_SIDE5.46,90,RETRY,-0.2629,-0.3109,-0.4399,-0.338,0.2662,0.01384,True,730.331433181448,574.162033290117,.\Image\Alignment\2017\01\20\16.13.23 744\Head1.jpg,True,731.842455770086,559.034567685701,.\Image\Alignment\2017\01\20\16.13.23 744\Head2.jpg,True,765.763955629327,551.024934640915,.\Image\Alignment\2017\01\20\16.13.23 744\Head3.jpg,True,749.73399650368,535.450609797682,.\Image\Alignment\2017\01\20\16.13.23 744\Head4.jpg
2017.01.20 16:13:25 626,TFT_SIDE5.46,90,RETRY,-0.0052,0.0425,0.0429,-0.0038,0.0293,-0.00122,True,639.611212610815,485.782227169577,.\Image\Alignment\2017\01\20\16.13.25 626\Head1.jpg,True,628.990906086515,488.390218395253,.\Image\Alignment\2017\01\20\16.13.25 626\Head2.jpg,True,628.852658823451,488.099711671044,.\Image\Alignment\2017\01\20\16.13.25 626\Head3.jpg,True,639.191085627432,489.195934875766,.\Image\Alignment\2017\01\20\16.13.25 626\Head4.jpg
2017.01.20 16:13:27 385,TFT_SIDE5.46,90,OK,0.0002,-0.0056,-0.008,-0.0012,0,0,True,639.958626543496,479.202534980849,.\Image\Alignment\2017\01\20\16.13.27 385\Head1.jpg,True,641.481270678846,480.226499528041,.\Image\Alignment\2017\01\20\16.13.27 385\Head2.jpg,True,642.133947828219,479.724834996249,.\Image\Alignment\2017\01\20\16.13.27 385\Head3.jpg,True,640.309762022862,479.369219469079,.\Image\Alignment\2017\01\20\16.13.27 385\Head4.jpg
2017.01.20 16:14:44 169,TFT_SIDE5.46,0,RETRY,-0.3505,-0.3366,-0.4655,-0.4307,0.0733,0.02085,True,770.441204472507,529.736426524148,.\Image\Alignment\2017\01\20\16.14.44 169\Head1.jpg,True,771.624039000331,530.265326990055,.\Image\Alignment\2017\01\20\16.14.44 169\Head2.jpg,True,805.642571985685,507.790974174336,.\Image\Alignment\2017\01\20\16.14.44 169\Head3.jpg,True,791.390884975983,469.944267646285,.\Image\Alignment\2017\01\20\16.14.44 169\Head4.jpg
2017.01.20 16:14:45 955,TFT_SIDE5.46,0,RETRY,0.0291,0.0106,0.0102,0.0337,0.0538,0.00461,True,640.382678991461,501.041721374338,.\Image\Alignment\2017\01\20\16.14.45 955\Head1.jpg,True,645.776662221218,497.009315788365,.\Image\Alignment\2017\01\20\16.14.45 955\Head2.jpg,True,645.825646385729,492.336010312822,.\Image\Alignment\2017\01\20\16.14.45 955\Head3.jpg,True,639.126607143303,487.605292491901,.\Image\Alignment\2017\01\20\16.14.45 955\Head4.jpg
2017.01.20 16:14:47 782,TFT_SIDE5.46,0,RETRY,-0.0025,-0.007,-0.0085,-0.0013,0.0001,-0.00027,True,640.205280538044,479.641913563339,.\Image\Alignment\2017\01\20\16.14.47 782\Head1.jpg,True,640.036574134386,480.104269945867,.\Image\Alignment\2017\01\20\16.14.47 782\Head2.jpg,True,640.426891674295,481.101014382123,.\Image\Alignment\2017\01\20\16.14.47 782\Head3.jpg,True,639.876807777385,480.422210260948,.\Image\Alignment\2017\01\20\16.14.47 782\Head4.jpg
2017.01.20 16:14:49 529,TFT_SIDE5.46,0,OK,0.0014,0.0048,0.0044,-0.0018,0,0,True,639.629074189971,480.171480455485,.\Image\Alignment\2017\01\20\16.14.49 529\Head1.jpg,True,638.722712223363,480.699202604746,.\Image\Alignment\2017\01\20\16.14.49 529\Head2.jpg,True,638.828362392146,480.975598293059,.\Image\Alignment\2017\01\20\16.14.49 529\Head3.jpg,True,640.478278738197,480.418613428643,.\Image\Alignment\2017\01\20\16.14.49 529\Head4.jpg
2017.01.20 16:15:08 235,TFT_SIDE5.46,90,RETRY,-0.1217,-0.1746,-0.3024,-0.1975,0.2834,0.01485,True,694.099814668253,580.464767665424,.\Image\Alignment\2017\01\20\16.15.08 235\Head1.jpg,True,696.521209573201,564.451175835223,.\Image\Alignment\2017\01\20\16.15.08 235\Head2.jpg,True,730.105035133911,555.503582171511,.\Image\Alignment\2017\01\20\16.15.08 235\Head3.jpg,True,713.787048354237,538.72326791188,.\Image\Alignment\2017\01\20\16.15.08 235\Head4.jpg
2017.01.20 16:15:10 103,TFT_SIDE5.46,90,RETRY,-0.0058,0.0445,0.0446,-0.0045,0.0331,-0.00105,True,640.041023924807,487.074664035682,.\Image\Alignment\2017\01\20\16.15.10 103\Head1.jpg,True,627.993958695183,488.826839239886,.\Image\Alignment\2017\01\20\16.15.10 103\Head2.jpg,True,627.956824714136,488.943688891457,.\Image\Alignment\2017\01\20\16.15.10 103\Head3.jpg,True,639.648095904017,489.990119405021,.\Image\Alignment\2017\01\20\16.15.10 103\Head4.jpg
2017.01.20 16:15:11 930,TFT_SIDE5.46,90,OK,-0.0003,-0.0068,-0.0045,0.0007,0,0,True,640.073839710534,479.138999952426,.\Image\Alignment\2017\01\20\16.15.11 930\Head1.jpg,True,641.809234666348,480.023724102988,.\Image\Alignment\2017\01\20\16.15.11 930\Head2.jpg,True,641.201108572375,479.432318068151,.\Image\Alignment\2017\01\20\16.15.11 930\Head3.jpg,True,639.809440306871,478.998172574977,.\Image\Alignment\2017\01\20\16.15.11 930\Head4.jpg
2017.01.20 16:16:54 571,TFT_SIDE5.46,0,RETRY,-0.2896,-0.2934,-0.4268,-0.37,0.1631,0.01548,True,744.70614872896,545.910891018567,.\Image\Alignment\2017\01\20\16.16.54 571\Head1.jpg,True,745.090655029665,530.989806376767,.\Image\Alignment\2017\01\20\16.16.54 571\Head2.jpg,True,780.286757939561,516.654560366516,.\Image\Alignment\2017\01\20\16.16.54 571\Head3.jpg,True,765.645608416022,501.459490597606,.\Image\Alignment\2017\01\20\16.16.54 571\Head4.jpg
2017.01.20 16:16:56 343,TFT_SIDE5.46,0,RETRY,0.0022,0.0018,0.0033,0.0048,0.0044,0.00063,True,640.52332729726,482.070216399905,.\Image\Alignment\2017\01\20\16.16.56 343\Head1.jpg,True,641.191179355279,482.599805990523,.\Image\Alignment\2017\01\20\16.16.56 343\Head2.jpg,True,640.792123325297,481.684289451106,.\Image\Alignment\2017\01\20\16.16.56 343\Head3.jpg,True,639.827926448963,480.251931765618,.\Image\Alignment\2017\01\20\16.16.56 343\Head4.jpg
2017.01.20 16:16:58 197,TFT_SIDE5.46,0,RETRY,-0.0029,-0.0044,-0.0018,-0.001,0.0026,-0.00014,True,640.52609059535,480.5008735264,.\Image\Alignment\2017\01\20\16.16.58 197\Head1.jpg,True,640.794642963235,480.583247631806,.\Image\Alignment\2017\01\20\16.16.58 197\Head2.jpg,True,640.09441036714,480.795114578323,.\Image\Alignment\2017\01\20\16.16.58 197\Head3.jpg,True,640.031875418912,480.891963259381,.\Image\Alignment\2017\01\20\16.16.58 197\Head4.jpg
2017.01.20 16:16:59 956,TFT_SIDE5.46,0,OK,0.0009,-0.0005,0.0004,-0.0004,0,0,True,639.760194741239,480.034557289574,.\Image\Alignment\2017\01\20\16.16.59 956\Head1.jpg,True,640.142568601547,480.278636072887,.\Image\Alignment\2017\01\20\16.16.59 956\Head2.jpg,True,639.882113610007,480.872290716934,.\Image\Alignment\2017\01\20\16.16.59 956\Head3.jpg,True,640.100703813398,480.175769108937,.\Image\Alignment\2017\01\20\16.16.59 956\Head4.jpg
2017.01.20 16:17:18 651,TFT_SIDE5.46,90,RETRY,-0.1679,-0.1811,-0.3075,-0.2452,0.3391,0.00419,True,690.976625596508,577.482886176899,.\Image\Alignment\2017\01\20\16.17.18 651\Head1.jpg,True,693.058928664372,574.329147024498,.\Image\Alignment\2017\01\20\16.17.18 651\Head2.jpg,True,726.21885848283,570.130475888049,.\Image\Alignment\2017\01\20\16.17.18 651\Head3.jpg,True,710.951188114396,565.678233882169,.\Image\Alignment\2017\01\20\16.17.18 651\Head4.jpg
2017.01.20 16:17:20 382,TFT_SIDE5.46,90,OK,0.0004,0.0052,0.0054,0.0042,0,0,True,639.88026350301,482.586197329242,.\Image\Alignment\2017\01\20\16.17.20 382\Head1.jpg,True,638.60521469511,483.628874406321,.\Image\Alignment\2017\01\20\16.17.20 382\Head2.jpg,True,638.557412008529,482.716704157117,.\Image\Alignment\2017\01\20\16.17.20 382\Head3.jpg,True,638.886277371677,482.355444367431,.\Image\Alignment\2017\01\20\16.17.20 382\Head4.jpg
2017.01.20 16:20:48 539,TFT_SIDE5.46,0,RETRY,-0.3131,-0.2411,-0.3674,-0.3866,0.1884,0.02382,True,765.713120255955,564.771410078033,.\Image\Alignment\2017\01\20\16.20.48 539\Head1.jpg,True,766.920750065528,547.658229772079,.\Image\Alignment\2017\01\20\16.20.48 539\Head2.jpg,True,800.254996336464,513.86792323618,.\Image\Alignment\2017\01\20\16.20.48 539\Head3.jpg,True,784.743413012661,496.199850130522,.\Image\Alignment\2017\01\20\16.20.48 539\Head4.jpg
2017.01.20 16:20:50 421,TFT_SIDE5.46,0,RETRY,-0.0471,-0.127,-0.1309,-0.0487,0.0306,-0.00739,True,639.528892337578,477.467216777903,.\Image\Alignment\2017\01\20\16.20.50 421\Head1.jpg,True,660.304597223981,484.961265128392,.\Image\Alignment\2017\01\20\16.20.50 421\Head2.jpg,True,661.269458105466,492.386678468413,.\Image\Alignment\2017\01\20\16.20.50 421\Head3.jpg,True,639.876877401723,498.86617585716,.\Image\Alignment\2017\01\20\16.20.50 421\Head4.jpg
2017.01.20 16:20:52 303,TFT_SIDE5.46,0,RETRY,0.0009,0.0024,0.0034,0.0006,0.0011,0.00064,True,640.898577322201,481.21740098982,.\Image\Alignment\2017\01\20\16.20.52 303\Head1.jpg,True,640.4257865051,481.191828530927,.\Image\Alignment\2017\01\20\16.20.52 303\Head2.jpg,True,640.155566987574,480.611393815472,.\Image\Alignment\2017\01\20\16.20.52 303\Head3.jpg,True,640.964471637768,479.36786821105,.\Image\Alignment\2017\01\20\16.20.52 303\Head4.jpg
2017.01.20 16:20:54 063,TFT_SIDE5.46,0,RETRY,-0.0016,-0.0057,-0.0032,0,-0.0003,-0.00014,True,640.177209436727,479.726455325944,.\Image\Alignment\2017\01\20\16.20.54 063\Head1.jpg,True,640.636930594868,480.339676284903,.\Image\Alignment\2017\01\20\16.20.54 063\Head2.jpg,True,639.969602487863,480.81848366444,.\Image\Alignment\2017\01\20\16.20.54 063\Head3.jpg,True,639.750419760683,480.132266653874,.\Image\Alignment\2017\01\20\16.20.54 063\Head4.jpg
2017.01.20 16:20:55 769,TFT_SIDE5.46,0,OK,0.0014,0.0049,0.003,-0.0012,0,0,True,639.628701792631,479.90410512761,.\Image\Alignment\2017\01\20\16.20.55 769\Head1.jpg,True,638.697324808282,480.816083603987,.\Image\Alignment\2017\01\20\16.20.55 769\Head2.jpg,True,639.192682190049,480.710724722735,.\Image\Alignment\2017\01\20\16.20.55 769\Head3.jpg,True,640.318676789607,480.034668303205,.\Image\Alignment\2017\01\20\16.20.55 769\Head4.jpg
2017.01.20 16:21:19 164,TFT_SIDE5.46,90,RETRY,-0.2177,-0.2431,-0.3662,-0.2895,0.2703,0.00554,True,706.229955674921,561.359352429516,.\Image\Alignment\2017\01\20\16.21.19 164\Head1.jpg,True,708.676520699768,556.379576505382,.\Image\Alignment\2017\01\20\16.21.19 164\Head2.jpg,True,741.039502493956,552.998513397968,.\Image\Alignment\2017\01\20\16.21.19 164\Head3.jpg,True,724.782064363492,545.898247512326,.\Image\Alignment\2017\01\20\16.21.19 164\Head4.jpg
2017.01.20 16:21:21 032,TFT_SIDE5.46,90,RETRY,-0.0003,0.0216,0.0185,-0.002,0.0086,-0.00035,True,639.58263546434,481.70692547761,.\Image\Alignment\2017\01\20\16.21.21 032\Head1.jpg,True,634.994773299036,483.153338942748,.\Image\Alignment\2017\01\20\16.21.21 032\Head2.jpg,True,635.83649917377,482.454784454219,.\Image\Alignment\2017\01\20\16.21.21 032\Head3.jpg,True,640.010608791072,482.670797978077,.\Image\Alignment\2017\01\20\16.21.21 032\Head4.jpg
2017.01.20 16:21:22 735,TFT_SIDE5.46,90,OK,-0.0001,-0.0043,-0.0046,0.0004,0,0,True,640.028268446368,479.562980161293,.\Image\Alignment\2017\01\20\16.21.22 735\Head1.jpg,True,641.158508604075,480.449350481631,.\Image\Alignment\2017\01\20\16.21.22 735\Head2.jpg,True,641.236772334123,479.940526352344,.\Image\Alignment\2017\01\20\16.21.22 735\Head3.jpg,True,639.893563451992,479.786837465721,.\Image\Alignment\2017\01\20\16.21.22 735\Head4.jpg
2017.01.20 16:25:14 184,TFT_SIDE5.46,0,RETRY,-0.482,-0.4354,-0.5668,-0.5592,0.0267,0.00302,True,774.051610337869,491.41818962939,.\Image\Alignment\2017\01\20\16.25.14 184\Head1.jpg,True,774.946315709003,501.052367646251,.\Image\Alignment\2017\01\20\16.25.14 184\Head2.jpg,True,809.677250447965,491.128822403643,.\Image\Alignment\2017\01\20\16.25.14 184\Head3.jpg,True,794.136614170577,483.381775088451,.\Image\Alignment\2017\01\20\16.25.14 184\Head4.jpg
2017.01.20 16:25:16 052,TFT_SIDE5.46,0,RETRY,0.0249,-0.0301,-0.0299,0.0262,0.0148,0.00357,True,639.677131568874,489.106199243178,.\Image\Alignment\2017\01\20\16.25.16 052\Head1.jpg,True,653.904908973143,486.246079896387,.\Image\Alignment\2017\01\20\16.25.16 052\Head2.jpg,True,653.819036160854,483.068727994028,.\Image\Alignment\2017\01\20\16.25.16 052\Head3.jpg,True,639.33004269235,478.727661230768,.\Image\Alignment\2017\01\20\16.25.16 052\Head4.jpg
2017.01.20 16:25:17 784,TFT_SIDE5.46,0,OK,-0.0006,0.0006,0.0012,-0.001,0,0,True,640.164084325242,479.936430265298,.\Image\Alignment\2017\01\20\16.25.17 784\Head1.jpg,True,639.848299800327,480.424356011327,.\Image\Alignment\2017\01\20\16.25.17 784\Head2.jpg,True,639.688034052276,480.587574064827,.\Image\Alignment\2017\01\20\16.25.17 784\Head3.jpg,True,640.277001415716,479.665803208212,.\Image\Alignment\2017\01\20\16.25.17 784\Head4.jpg
2017.01.20 16:25:36 475,TFT_SIDE5.46,90,RETRY,-0.0385,-0.0271,-0.1529,-0.113,0.1937,-0.00447,True,643.822146435262,524.198478980696,.\Image\Alignment\2017\01\20\16.25.36 475\Head1.jpg,True,646.426396719715,530.671117684547,.\Image\Alignment\2017\01\20\16.25.36 475\Head2.jpg,True,679.604116051023,531.534830949383,.\Image\Alignment\2017\01\20\16.25.36 475\Head3.jpg,True,663.370846871679,536.698409628338,.\Image\Alignment\2017\01\20\16.25.36 475\Head4.jpg
2017.01.20 16:25:38 371,TFT_SIDE5.46,90,RETRY,-0.0012,-0.0183,-0.0177,0.0006,-0.0116,-4E-05,True,640.256196916786,476.846408334005,.\Image\Alignment\2017\01\20\16.25.38 371\Head1.jpg,True,645.588213071548,477.949075848347,.\Image\Alignment\2017\01\20\16.25.38 371\Head2.jpg,True,645.420878966228,477.305188944535,.\Image\Alignment\2017\01\20\16.25.38 371\Head3.jpg,True,639.783939803043,476.975055725492,.\Image\Alignment\2017\01\20\16.25.38 371\Head4.jpg
2017.01.20 16:25:40 115,TFT_SIDE5.46,90,OK,-0.0012,-0.0027,-0.0026,0.0004,0,0,True,640.320627352461,480.261649940908,.\Image\Alignment\2017\01\20\16.25.40 115\Head1.jpg,True,640.713535690777,481.110976593091,.\Image\Alignment\2017\01\20\16.25.40 115\Head2.jpg,True,640.686345501763,480.209133699058,.\Image\Alignment\2017\01\20\16.25.40 115\Head3.jpg,True,639.904058825637,480.187220795145,.\Image\Alignment\2017\01\20\16.25.40 115\Head4.jpg
2017.01.20 16:29:09 340,TFT_SIDE5.46,0,RETRY,-0.2888,-0.4973,-0.6267,-0.3637,0.0334,0.02065,True,753.623602538597,518.791157895621,.\Image\Alignment\2017\01\20\16.29.09 340\Head1.jpg,True,755.166732098773,488.427711461917,.\Image\Alignment\2017\01\20\16.29.09 340\Head2.jpg,True,789.386594976665,498.205151185884,.\Image\Alignment\2017\01\20\16.29.09 340\Head3.jpg,True,773.252319738611,459.509169459209,.\Image\Alignment\2017\01\20\16.29.09 340\Head4.jpg
2017.01.20 16:29:11 235,TFT_SIDE5.46,0,RETRY,-0.0711,0.1279,0.1271,-0.0725,0.0345,-0.01071,True,640.062708958036,473.696500105108,.\Image\Alignment\2017\01\20\16.29.11 235\Head1.jpg,True,586.178479232578,484.688531865717,.\Image\Alignment\2017\01\20\16.29.11 235\Head2.jpg,True,586.380391104917,495.342850051243,.\Image\Alignment\2017\01\20\16.29.11 235\Head3.jpg,True,640.32952914476,504.731466308578,.\Image\Alignment\2017\01\20\16.29.11 235\Head4.jpg
2017.01.20 16:29:13 007,TFT_SIDE5.46,0,RETRY,-0.0016,0.0018,0.0033,0.0021,0.0017,0.0004,True,641.148573852587,481.029629080862,.\Image\Alignment\2017\01\20\16.29.13 007\Head1.jpg,True,640.057062823088,481.237943104799,.\Image\Alignment\2017\01\20\16.29.13 007\Head2.jpg,True,639.649757466539,480.948689808617,.\Image\Alignment\2017\01\20\16.29.13 007\Head3.jpg,True,640.16192186942,479.855282298811,.\Image\Alignment\2017\01\20\16.29.13 007\Head4.jpg
2017.01.20 16:29:14 780,TFT_SIDE5.46,0,RETRY,0.0006,-0.0018,-0.0032,-0.0037,-0.0006,-0.00017,True,639.534818837118,479.598409426289,.\Image\Alignment\2017\01\20\16.29.14 780\Head1.jpg,True,639.771380221333,480.406453966882,.\Image\Alignment\2017\01\20\16.29.14 780\Head2.jpg,True,640.140058328898,480.788618675749,.\Image\Alignment\2017\01\20\16.29.14 780\Head3.jpg,True,640.684299522554,480.106363277662,.\Image\Alignment\2017\01\20\16.29.14 780\Head4.jpg
2017.01.20 16:29:16 499,TFT_SIDE5.46,0,OK,-0.0006,0.0019,0.0017,0.0013,0,0,True,640.168812435288,479.964344410359,.\Image\Alignment\2017\01\20\16.29.16 499\Head1.jpg,True,639.500792429413,480.761238183239,.\Image\Alignment\2017\01\20\16.29.16 499\Head2.jpg,True,639.5419460631,480.881605935773,.\Image\Alignment\2017\01\20\16.29.16 499\Head3.jpg,True,639.654341458187,480.052942360169,.\Image\Alignment\2017\01\20\16.29.16 499\Head4.jpg
2017.01.20 16:29:35 230,TFT_SIDE5.46,90,RETRY,-0.0694,-0.0679,-0.1936,-0.1455,0.278,-0.00196,True,655.737547575574,550.910494814527,.\Image\Alignment\2017\01\20\16.29.35 230\Head1.jpg,True,658.071748325803,554.558775690616,.\Image\Alignment\2017\01\20\16.29.35 230\Head2.jpg,True,691.147413748995,554.730865385458,.\Image\Alignment\2017\01\20\16.29.35 230\Head3.jpg,True,675.559420424694,556.305611577381,.\Image\Alignment\2017\01\20\16.29.35 230\Head4.jpg
2017.01.20 16:29:37 099,TFT_SIDE5.46,90,RETRY,0.0029,-0.0082,-0.0072,0.0056,-0.0041,0.00054,True,640.015862487032,479.81138848191,.\Image\Alignment\2017\01\20\16.29.37 099\Head1.jpg,True,643.012852003706,480.267054137563,.\Image\Alignment\2017\01\20\16.29.37 099\Head2.jpg,True,642.728944144417,479.520811864253,.\Image\Alignment\2017\01\20\16.29.37 099\Head3.jpg,True,639.306838763522,478.279785138562,.\Image\Alignment\2017\01\20\16.29.37 099\Head4.jpg
2017.01.20 16:29:38 831,TFT_SIDE5.46,90,RETRY,-0.0013,0.003,0.0025,-0.0007,0.0007,0.00013,True,640.529204059876,480.417880670593,.\Image\Alignment\2017\01\20\16.29.38 831\Head1.jpg,True,640.086761833521,481.44153658224,.\Image\Alignment\2017\01\20\16.29.38 831\Head2.jpg,True,640.199623285831,480.639111946813,.\Image\Alignment\2017\01\20\16.29.38 831\Head3.jpg,True,640.374154707341,480.046061104245,.\Image\Alignment\2017\01\20\16.29.38 831\Head4.jpg
